name	state
A/swine/Nebraska/A01566334/2014|A_/_H3N2|unassigned|2014-10-24|NS|8|EPI_ISL_170844	Nebraska
A/swine/Minnesota/A02245255/2019|A_/_H3N2|unassigned|2019-09-24|NS|8|EPI_ISL_396975	Minnesota
A/swine/Nebraska/A01476165/2014|A_/_H3N2|unassigned|2014-07-28|NS|8|EPI_ISL_166548	Nebraska
A/swine/Iowa/A02524556/2020|A_/_H3N2|unassigned|2020-08-19|NS|8|EPI_ISL_707249	Iowa
A/swine/Iowa/A02636498/2022|A_/_H3N2|unassigned|2022-02-17|NS|8|EPI_ISL_14779561	Iowa
A/swine/South_Dakota/A02525007/2020|A_/_H3N2|unassigned|2020-12-21|NS|8|EPI_ISL_4081902	South_Dakota
A/swine/Iowa/A02636431/2022|A_/_H3N2|unassigned|2022-01-21|NS|8|EPI_ISL_14775855	Iowa
A/swine/Kentucky/A02525075/2021|A_/_H3N2|unassigned|2021-01-13|NS|8|EPI_ISL_4081951	Kentucky
A/swine/South_Dakota/A02636046/2021|A_/_H3N2|unassigned|2021-08-09|NS|8|EPI_ISL_6781447	South_Dakota
A/swine/Minnesota/A02525044/2021|A_/_H3N2|unassigned|2021-01-04|NS|8|EPI_ISL_4081924	Minnesota
A/swine/Minnesota/A01942325/2016|A_/_H3N2|unassigned|2016-02-10|NS|8|EPI_ISL_235739	Minnesota
A/swine/Kansas/A01378040/2018|A_/_H3N2|unassigned|2018-04-16|NS|8|EPI_ISL_329618	Kansas
A/swine/South_Dakota/A02478607/2019|A_/_H3N2|unassigned|2019-07-31|NS|8|EPI_ISL_389847	South_Dakota
A/swine/Iowa/A02525184/2021|A_/_H3N2|unassigned|2021-02-15|NS|8|EPI_ISL_4082023	Iowa
A/swine/South_Dakota/A01847612/2015|A_/_H3N2|unassigned|2015-04-20|NS|8|EPI_ISL_188905	South_Dakota
A/swine/Nebraska/A01781225/2016|A_/_H3N2|unassigned|2016-09-08|NS|8|EPI_ISL_237042	Nebraska
A/swine/Nebraska/A02034991/2015|A_/_H3N2|unassigned|2015-07-30|NS|8|EPI_ISL_198367	Nebraska
A/swine/Kansas/A01477353/2014|A_/_H3N2|unassigned|2014-08-18|NS|8|EPI_ISL_167331	Kansas
A/swine/Iowa/A01781973/2016|A_/_H3N2|unassigned|2016-09-28|NS|8|EPI_ISL_243787	Iowa
A/swine/Iowa/A01667095/2017|A_/_H3N2|unassigned|2017-03-13|NS|8|EPI_ISL_262591	Iowa
A/swine/Iowa/A01782999/2016|A_/_H3N2|unassigned|2016-10-28|NS|8|EPI_ISL_245567	Iowa
A/swine/Iowa/A02524878/2020|A_/_H3N2|unassigned|2020-11-09|NS|8|EPI_ISL_4081716	Iowa
A/swine/North_Carolina/A01777989/2016|A_/_H3N2|unassigned|2016-07-27|NS|8|EPI_ISL_234530	North_Carolina
A/swine/Minnesota/A01668936/2016|A_/_H3N2|unassigned|2016-11-23|NS|8|EPI_ISL_252781	Minnesota
A/swine/South_Dakota/A01841915/2015|A_/_H3N2|unassigned|2015-03-27|NS|8|EPI_ISL_179621	South_Dakota
A/swine/Ohio/A02636113/2021|A_/_H3N2|unassigned|2021-09-02|NS|8|EPI_ISL_6795214	Ohio
A/swine/Illinois/A02635759/2021|A_/_H3N2|unassigned|2021-04-27|NS|8|EPI_ISL_4083628	Illinois
A/swine/Kansas/015252/2009|A_/_H3N2|unassigned|2009-01-01|NS|8|EPI_ISL_62733	Kansas
A/swine/Oklahoma/001142/2009|A_/_H3N2|unassigned|2009-01-01|NS|8|EPI_ISL_62734	Oklahoma
A/swine/Oklahoma/011506/2007|A_/_H3N2|unassigned|2007-01-01|NS|8|EPI_ISL_63633	Oklahoma
A/swine/Texas/SG1501/2010|A_/_H3N2|unassigned|2010-04-20|NS|8|EPI_ISL_151350	Texas
A/swine/Ohio/13TOSU1373/2013|A_/_H3N2|unassigned|2013-08-01|NS|8|EPI_ISL_161117	Ohio
A/swine/Ohio/13TOSU1547/2013|A_/_H3N2|unassigned|2013-08-01|NS|8|EPI_ISL_161680	Ohio
A/swine/Kansas/A01378025/2017|A_/_H3N2|unassigned|2017-05-01|NS|8|EPI_ISL_272738	Kansas
A/swine/Indiana/18TOSU2225/2018|A_/_H3N2|unassigned|2018-08-01|NS|8|EPI_ISL_387951	Indiana
A/swine/Indiana/18TOSU2186/2018|A_/_H3N2|unassigned|2018-08-01|NS|8|EPI_ISL_387950	Indiana
A/swine/Indiana/18TOSU2860/2018|A_/_H3N2|unassigned|2018-06-01|NS|8|EPI_ISL_387953	Indiana
A/swine/Iowa/A02524689/2020|A_/_H3N2|unassigned|2020-10-01|NS|8|EPI_ISL_697649	Iowa
A/swine/Illinois/A01240578/2011|A_/_H3N2|unassigned|2011-12-20|NS|8|EPI_ISL_124246	Illinois
A/swine/Minnesota/A01125995/2012|A_/_H3N2|unassigned|2012-03-08|NS|8|EPI_ISL_124249	Minnesota
A/swine/Illinois/A01241212/2012|A_/_H3N2|unassigned|2012-01-24|NS|8|EPI_ISL_129989	Illinois
A/swine/Illinois/A01241208/2012|A_/_H3N2|unassigned|2012-01-24|NS|8|EPI_ISL_130053	Illinois
A/swine/Ohio/14TOSU22294/2014|A_/_H3N2|unassigned|2014-08-07|NS|8|EPI_ISL_245778	Ohio
A/swine/Indiana/14TOSU6376/2014|A_/_H3N2|unassigned|2014-07-18|NS|8|EPI_ISL_245803	Indiana
A/swine/Indiana/14TOSU8019/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200846	Indiana
A/swine/Indiana/14TOSU0342/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200844	Indiana
A/swine/Indiana/14TOSU0343/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200849	Indiana
A/swine/Indiana/14TOSU0374/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200858	Indiana
A/swine/Ohio/14TOSU21812/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200856	Ohio
A/swine/Indiana/14TOSU0006/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200860	Indiana
A/swine/Ohio/14TOSU21811/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200865	Ohio
A/swine/Ohio/14TOSU21818/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200871	Ohio
A/swine/Indiana/14TOSU0235/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200875	Indiana
A/swine/Ohio/14TOSU0143/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200874	Ohio
A/swine/Indiana/14TOSU8041/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200877	Indiana
A/swine/Indiana/14TOSU2891/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200883	Indiana
A/swine/Ohio/14TOSU0463/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200882	Ohio
A/swine/Ohio/14TOSU0133/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200881	Ohio
A/swine/Indiana/14TOSU3013/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200887	Indiana
A/swine/Indiana/14TOSU8050/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200886	Indiana
A/swine/Indiana/14TOSU0226/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200891	Indiana
A/swine/Ohio/14TOSU0158/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200890	Ohio
A/swine/Ohio/14TOSU21800/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200894	Ohio
A/swine/Indiana/14TOSU0011/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200898	Indiana
A/swine/Ohio/14TOSU21805/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200896	Ohio
A/swine/Ohio/14TOSU21801/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200903	Ohio
A/swine/Ohio/14TOSU0122/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200901	Ohio
A/swine/Ohio/14TOSU22297/2014|A_/_H3N2|unassigned|2014-08-07|NS|8|EPI_ISL_243758	Ohio
A/swine/Arkansas/A01840027/2014|A_/_H3N2|unassigned|2014-12-02|NS|8|EPI_ISL_174302	Arkansas
A/swine/Indiana/14TOSU0364/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200840	Indiana
A/swine/Indiana/14TOSU0364/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_16706691	Indiana
A/swine/Ohio/14TOSU21806/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200851	Ohio
A/swine/Ohio/14TOSU0435/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200868	Ohio
A/swine/Ohio/14TOSU0422/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200876	Ohio
A/swine/Ohio/14TOSU21808/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200864	Ohio
A/swine/Ohio/14TOSU21817/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200869	Ohio
A/swine/Ohio/14TOSU0294/2014|A_/_H3N2|unassigned|2014-08-04|NS|8|EPI_ISL_243756	Ohio
A/swine/Ohio/14TOSU0306/2014|A_/_H3N2|unassigned|2014-08-04|NS|8|EPI_ISL_243765	Ohio
A/swine/Ohio/14TOSU0566/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200845	Ohio
A/swine/Ohio/14TOSU0563/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200888	Ohio
A/swine/North_Dakota/A01104084/2014|A_/_H3N2|unassigned|2014-07-25|NS|8|EPI_ISL_166532	North_Dakota
A/swine/Iowa/A02524874/2020|A_/_H3N2|unassigned|2020-11-05|NS|8|EPI_ISL_4081702	Iowa
A/swine/Kansas/A02525393/2021|A_/_H3N2|unassigned|2021-04-19|NS|8|EPI_ISL_4083577	Kansas
A/swine/Missouri/A02136832/2017|A_/_H3N2|unassigned|2017-11-22|NS|8|EPI_ISL_297173	Missouri
A/swine/Iowa/A01202709/2011|A_/_H3N2|unassigned|2011-10-19|NS|8|EPI_ISL_102544	Iowa
A/swine/Illinois/A01795807/2015|A_/_H3N2|unassigned|2015-11-06|NS|8|EPI_ISL_205081	Illinois
A/swine/Illinois/A01840351/2015|A_/_H3N2|unassigned|2015-01-13|NS|8|EPI_ISL_180672	Illinois
A/swine/Illinois/A01894510/2016|A_/_H3N2|unassigned|2016-03-29|NS|8|EPI_ISL_222495	Illinois
A/swine/Illinois/A01462582/2015|A_/_H3N2|unassigned|2015-01-22|NS|8|EPI_ISL_181115	Illinois
A/swine/Illinois/A01427144/2013|A_/_H3N2|unassigned|2013-11-06|NS|8|EPI_ISL_154593	Illinois
A/swine/Indiana/A01260976/2015|A_/_H3N2|unassigned|2015-09-01|NS|8|EPI_ISL_206672	Indiana
A/swine/Minnesota/A01271731/2012|A_/_H3N2|unassigned|2012-10-31|NS|8|EPI_ISL_133006	Minnesota
A/swine/Iowa/A01277915/2012|A_/_H3N2|unassigned|2012-11-26|NS|8|EPI_ISL_133680	Iowa
A/swine/Iowa/A01432207/2012|A_/_H3N2|unassigned|2012-12-01|NS|8|EPI_ISL_134284	Iowa
A/swine/Ohio/13TOSU2194/2013|A_/_H3N2|unassigned|2013-01-01|NS|8|EPI_ISL_16706630	Ohio
A/swine/Ohio/13TOSU2194/2013|A_/_H3N2|3C.3a|2013-02-01|NS|8|EPI_ISL_16891343	Ohio
A/swine/Illinois/A01327868/2012|A_/_H3N2|unassigned|2012-05-03|NS|8|EPI_ISL_130016	Illinois
A/swine/Illinois/A01327396/2012|A_/_H3N2|unassigned|2012-04-05|NS|8|EPI_ISL_130040	Illinois
A/swine/California/A00968949/2014|A_/_H3N2|unassigned|2014-07-02|NS|8|EPI_ISL_167220	California
A/swine/Indiana/13TOSU5147/2013|A_/_H3N2|unassigned|2013-08-31|NS|8|EPI_ISL_168319	Indiana
A/swine/Indiana/13TOSU1050/2013|A_/_H3N2|unassigned|2013-07-01|NS|8|EPI_ISL_161158	Indiana
A/swine/Ohio/13TOSU1221/2013|A_/_H3N2|unassigned|2013-07-01|NS|8|EPI_ISL_161182	Ohio
A/swine/Indiana/13TOSU1042/2013|A_/_H3N2|unassigned|2013-07-01|NS|8|EPI_ISL_161184	Indiana
A/swine/Ohio/13TOSU2194/2013|A_/_H3N2|unassigned|2013-09-01|NS|8|EPI_ISL_161187	Ohio
A/swine/Iowa/MT_12_07_1912/2012|A_/_H3N2|unassigned|2012-02-27|NS|8|EPI_ISL_271646	Iowa
A/swine/Iowa/13H065/2013|A_/_H3N2|unassigned|2013-08-28|NS|8|EPI_ISL_164907	Iowa
A/swine/Iowa/13H092/2013|A_/_H3N2|unassigned|2013-08-28|NS|8|EPI_ISL_164910	Iowa
A/swine/Iowa/13H076/2013|A_/_H3N2|unassigned|2013-08-28|NS|8|EPI_ISL_164908	Iowa
A/swine/Iowa/13H073/2013|A_/_H3N2|unassigned|2013-08-28|NS|8|EPI_ISL_164909	Iowa
A/swine/Iowa/13H090/2013|A_/_H3N2|unassigned|2013-08-28|NS|8|EPI_ISL_167146	Iowa
A/swine/Iowa/13H098/2013|A_/_H3N2|unassigned|2013-08-28|NS|8|EPI_ISL_167147	Iowa
A/swine/Illinois/A01728585/2015|A_/_H3N2|unassigned|2015-12-29|NS|8|EPI_ISL_211812	Illinois
A/swine/Illinois/A01116190/2011|A_/_H3N2|unassigned|2011-08-25|NS|8|EPI_ISL_124437	Illinois
A/swine/Iowa/A01795793/2015|A_/_H3N2|unassigned|2015-11-05|NS|8|EPI_ISL_205067	Iowa
A/swine/North_Carolina/A02223299/2017|A_/_H3N2|unassigned|2017-10-10|NS|8|EPI_ISL_296676	North_Carolina
A/swine/Nebraska/A01567868/2015|A_/_H3N2|unassigned|2015-01-23|NS|8|EPI_ISL_180661	Nebraska
A/swine/Iowa/A01729543/2016|A_/_H3N2|unassigned|2016-01-12|NS|8|EPI_ISL_213796	Iowa
A/swine/Iowa/A02524435/2020|A_/_H3N2|unassigned|2020-06-18|NS|8|EPI_ISL_499248	Iowa
A/swine/Minnesota/A02245188/2019|A_/_H3N2|unassigned|2019-06-28|NS|8|EPI_ISL_372895	Minnesota
A/swine/Wyoming/A02245222/2019|A_/_H3N2|unassigned|2019-08-23|NS|8|EPI_ISL_396127	Wyoming
A/swine/Iowa/A01667087/2017|A_/_H3N2|unassigned|2017-03-27|NS|8|EPI_ISL_266544	Iowa
A/swine/Ohio/OH20-25166/2020|A_/_H3N2|3C.3a|2020-11-25|NS|8|EPI_ISL_17373119	Ohio
A/swine/Ohio/OH20-24338/2020|A_/_H3N2|3C.3a|2020-11-13|NS|8|EPI_ISL_17373110	Ohio
A/swine/Ohio/OH20-26583/2020|A_/_H3N2|3C.3a|2020-12-16|NS|8|EPI_ISL_17373126	Ohio
A/swine/Ohio/OH-1033/2021|A_/_H3N2|3C.3a|2021-01-15|NS|8|EPI_ISL_17471722	Ohio
A/swine/Ohio/OH-1059/2021|A_/_H3N2|unassigned|2021-01-15|NS|8|EPI_ISL_17471794	Ohio
A/swine/Ohio/OH-20511/2021|A_/_H3N2|3C.3a|2021-09-03|NS|8|EPI_ISL_17471855	Ohio
A/swine/Indiana/OH-5789/2021|A_/_H3N2|3C.3a|2021-03-18|NS|8|EPI_ISL_17471718	Indiana
A/swine/Indiana/OH-7093/2021|A_/_H3N2|3C.3a|2021-03-29|NS|8|EPI_ISL_17471719	Indiana
A/swine/North_Carolina/A02711812/2022|A_/_H3N2|unassigned|2022-04-27|NS|8|EPI_ISL_14224149	North_Carolina
A/swine/North_Carolina/USDA-A02978569/2023|A_/_H3N2|unassigned|2023-10-11|NS|8|EPI_ISL_18758900	North_Carolina
A/swine/Illinois/16TOSU7168/2016|A_/_H3N2|unassigned|2016-06-01|NS|8|EPI_ISL_261508	Illinois
A/swine/Indiana/A01049349/2010|A_/_H3N2|unassigned|2010-12-29|NS|8|EPI_ISL_102558	Indiana
A/swine/North_Carolina/A01945452/2015|A_/_H3N2|unassigned|2015-10-06|NS|8|EPI_ISL_203201	North_Carolina
A/swine/North_Carolina/A02219753/2017|A_/_H3N2|unassigned|2017-08-24|NS|8|EPI_ISL_282400	North_Carolina
A/swine/Indiana/A01812151/2016|A_/_H3N2|unassigned|2016-01-20|NS|8|EPI_ISL_236810	Indiana
A/swine/North_Carolina/A02138766/2017|A_/_H3N2|unassigned|2017-12-08|NS|8|EPI_ISL_295688	North_Carolina
A/swine/Minnesota/MT_13_01_S58/2013|A_/_H3N2|unassigned|2013-02-20|NS|8|EPI_ISL_281875.1	Minnesota
A/swine/Minnesota/MT_13_01_S88/2013|A_/_H3N2|unassigned|2013-02-20|NS|8|EPI_ISL_281935.1	Minnesota
A/swine/Minnesota/MT_13_01_S59/2013|A_/_H3N2|unassigned|2013-02-20|NS|8|EPI_ISL_281943.1	Minnesota
A/swine/Minnesota/MT_13_01_S54/2013|A_/_H3N2|unassigned|2013-02-20|NS|8|EPI_ISL_281950.1	Minnesota
A/swine/Minnesota/MT_13_01_S86/2013|A_/_H3N2|unassigned|2013-02-20|NS|8|EPI_ISL_281980.1	Minnesota
A/swine/Iowa/A01049112/2010|A_/_H3N2|unassigned|2010-11-22|NS|8|EPI_ISL_90126	Iowa
A/swine/Iowa/A01049113/2010|A_/_H3N2|unassigned|2010-11-22|NS|8|EPI_ISL_90360	Iowa
A/swine/Nebraska/A01049235/2010|A_/_H3N2|unassigned|2010-12-07|NS|8|EPI_ISL_93351	Nebraska
A/swine/Illinois/53612-6/2010|A_/_H3N2|unassigned|2010-04-22|NS|8|EPI_ISL_86219	Illinois
A/swine/Minnesota/A01076196/2010|A_/_H3N2|unassigned|2010-02-28|NS|8|EPI_ISL_104803	Minnesota
A/swine/Minnesota/A01049346/2010|A_/_H3N2|unassigned|2010-12-29|NS|8|EPI_ISL_93359	Minnesota
A/swine/Minnesota/A01049936/2011|A_/_H3N2|unassigned|2011-05-03|NS|8|EPI_ISL_97112	Minnesota
A/swine/Iowa/A01049317/2010|A_/_H3N2|unassigned|2010-12-22|NS|8|EPI_ISL_93358	Iowa
A/swine/Minnesota/A01125993/2012|A_/_H3N2|unassigned|2012-03-08|NS|8|EPI_ISL_129999	Minnesota
A/swine/Minnesota/A01125993/2012|A_/_H3N2|unassigned|2012-03-08|NS|8|EPI_ISL_129999.1	Minnesota
A/swine/Minnesota/A01125992/2012|A_/_H3N2|unassigned|2012-03-08|NS|8|EPI_ISL_130055	Minnesota
A/swine/Illinois/A01240575/2011|A_/_H3N2|unassigned|2011-12-20|NS|8|EPI_ISL_127584	Illinois
A/swine/Illinois/A01076709/2010|A_/_H3N2|unassigned|2010-11-01|NS|8|EPI_ISL_124338	Illinois
A/swine/Minnesota/A01076218/2010|A_/_H3N2|unassigned|2010-08-01|NS|8|EPI_ISL_104807	Minnesota
A/swine/North_Carolina/A01409423/2013|A_/_H3N2|unassigned|2013-12-01|NS|8|EPI_ISL_154619	North_Carolina
A/swine/Illinois/A00857131/2011|A_/_H3N2||2011-09-24|NS|8|EPI_ISL_121898	Illinois
A/swine/North_Carolina/00271/2004|A_/_H3N2|unassigned|2004-01-01|NS|8|EPI_ISL_189990	North_Carolina
A/swine/North_Carolina/SG1464/2004|A_/_H3N2|unassigned|2004-03-10|NS|8|EPI_ISL_151262	North_Carolina
A/swine/Iowa/00568/2005|A_/_H3N2|unassigned|2005-01-01|NS|8|EPI_ISL_190013	Iowa
A/swine/North_Carolina/SG1197/2004|A_/_H3N2|unassigned|2004-12-30|NS|8|EPI_ISL_150704	North_Carolina
A/swine/Minnesota/01068/2006|A_/_H3N2|unassigned|2006-06-01|NS|8|EPI_ISL_190219	Minnesota
A/swine/Minnesota/SG1238/2005|A_/_H3N2|unassigned|2005-06-02|NS|8|EPI_ISL_150833	Minnesota
A/swine/Minnesota/01546/2007|A_/_H3N2|unassigned|2007-06-01|NS|8|EPI_ISL_190216	Minnesota
A/swine/North_Carolina/01052/2006|A_/_H3N2|unassigned|2006-03-14|NS|8|EPI_ISL_151273	North_Carolina
A/swine/Iowa/H03BF5/2003|A_/_H3N2|unassigned|2003-08-01|NS|8|EPI_ISL_83312	Iowa
A/swine/Minnesota/00063/2003|A_/_H3N2|unassigned|2003-06-01|NS|8|EPI_ISL_190220	Minnesota
A/swine/North_Carolina/SG1230/2005|A_/_H3N2|unassigned|2005-03-16|NS|8|EPI_ISL_150831	North_Carolina
A/swine/Illinois/01041/2006|A_/_H3N2|unassigned|2006-06-01|NS|8|EPI_ISL_190212	Illinois
A/swine/Georgia/02604/2009|A_/_H3N2|unassigned|2009-02-20|NS|8|EPI_ISL_150931	Georgia
A/swine/Minnesota/A01270872/2012|A_/_H3N2|unassigned|2012-10-01|NS|8|EPI_ISL_132375	Minnesota
A/swine/Iowa/A01243311/2012|A_/_H3N2|unassigned|2012-04-23|NS|8|EPI_ISL_127727	Iowa
A/swine/Illinois/A01271617/2012|A_/_H3N2|unassigned|2012-10-30|NS|8|EPI_ISL_144533	Illinois
A/swine/Minnesota/A01300160/2012|A_/_H3N2|unassigned|2012-06-01|NS|8|EPI_ISL_130121	Minnesota
A/swine/Iowa/A01300194/2012|A_/_H3N2|unassigned|2012-06-21|NS|8|EPI_ISL_130131	Iowa
A/swine/Illinois/A01244402/2012|A_/_H3N2|unassigned|2012-12-05|NS|8|EPI_ISL_134289	Illinois
A/swine/Minnesota/MT_13_01_S58/2013|A_/_H3N2|unassigned|2013-02-20|NS|8|EPI_ISL_281875	Minnesota
A/swine/Minnesota/MT_13_01_S85/2013|A_/_H3N2|unassigned|2013-02-20|NS|8|EPI_ISL_281911	Minnesota
A/swine/Minnesota/MT_13_01_S65/2013|A_/_H3N2|unassigned|2013-02-20|NS|8|EPI_ISL_281912	Minnesota
A/swine/Minnesota/MT_13_01_S60/2013|A_/_H3N2|unassigned|2013-02-20|NS|8|EPI_ISL_281922	Minnesota
A/swine/Minnesota/MT_13_01_S74/2013|A_/_H3N2|unassigned|2013-02-25|NS|8|EPI_ISL_281933	Minnesota
A/swine/Minnesota/MT_13_01_S88/2013|A_/_H3N2|unassigned|2013-02-20|NS|8|EPI_ISL_281935	Minnesota
A/swine/Minnesota/MT_13_01_S73/2013|A_/_H3N2|unassigned|2013-02-25|NS|8|EPI_ISL_281930	Minnesota
A/swine/Minnesota/MT_13_01_S89/2013|A_/_H3N2|unassigned|2013-02-20|NS|8|EPI_ISL_281940	Minnesota
A/swine/Minnesota/MT_13_01_S62/2013|A_/_H3N2|unassigned|2013-02-20|NS|8|EPI_ISL_281942	Minnesota
A/swine/Minnesota/MT_13_01_S59/2013|A_/_H3N2|unassigned|2013-02-20|NS|8|EPI_ISL_281943	Minnesota
A/swine/Minnesota/MT_13_01_S56/2013|A_/_H3N2|unassigned|2013-02-20|NS|8|EPI_ISL_281948	Minnesota
A/swine/Minnesota/MT_13_01_S68/2013|A_/_H3N2|unassigned|2013-02-25|NS|8|EPI_ISL_281949	Minnesota
A/swine/Minnesota/MT_13_01_S54/2013|A_/_H3N2|unassigned|2013-02-20|NS|8|EPI_ISL_281950	Minnesota
A/swine/Minnesota/MT_13_01_S70/2013|A_/_H3N2|unassigned|2013-02-25|NS|8|EPI_ISL_281945	Minnesota
A/swine/Minnesota/MT_13_01_S63/2013|A_/_H3N2|unassigned|2013-02-20|NS|8|EPI_ISL_281954	Minnesota
A/swine/Minnesota/MT_13_01_S71/2013|A_/_H3N2|unassigned|2013-02-25|NS|8|EPI_ISL_281955	Minnesota
A/swine/Minnesota/MT_13_01_S55/2013|A_/_H3N2|unassigned|2013-02-20|NS|8|EPI_ISL_281960	Minnesota
A/swine/Minnesota/MT_13_01_S72/2013|A_/_H3N2|unassigned|2013-02-25|NS|8|EPI_ISL_281968	Minnesota
A/swine/Minnesota/MT_13_01_S61/2013|A_/_H3N2|unassigned|2013-02-20|NS|8|EPI_ISL_281969	Minnesota
A/swine/Minnesota/MT_13_01_S75/2013|A_/_H3N2|unassigned|2013-02-25|NS|8|EPI_ISL_281970	Minnesota
A/swine/Minnesota/MT_13_01_S64/2013|A_/_H3N2|unassigned|2013-02-20|NS|8|EPI_ISL_281981	Minnesota
A/swine/Minnesota/MT_13_01_S57/2013|A_/_H3N2|unassigned|2013-02-20|NS|8|EPI_ISL_281982	Minnesota
A/swine/Minnesota/MT_13_01_S53/2013|A_/_H3N2|unassigned|2013-02-20|NS|8|EPI_ISL_281983	Minnesota
A/swine/Minnesota/MT_13_01_S69/2013|A_/_H3N2|unassigned|2013-02-25|NS|8|EPI_ISL_281947	Minnesota
A/swine/Iowa/A01203248/2012|A_/_H3N2|unassigned|2012-02-09|NS|8|EPI_ISL_127895	Iowa
A/swine/Minnesota/A01203517/2012|A_/_H3N2|unassigned|2012-05-15|NS|8|EPI_ISL_124050	Minnesota
A/swine/North_Carolina/01216/2006|A_/_H3N2|unassigned|2006-08-16|NS|8|EPI_ISL_151290	North_Carolina
A/swine/Iowa/A01049185/2010|A_/_H3N2|unassigned|2010-12-01|NS|8|EPI_ISL_90371	Iowa
A/swine/Illinois/A01076768/2010|A_/_H3N2|unassigned|2010-10-26|NS|8|EPI_ISL_124337	Illinois
A/swine/Iowa/A01076630/2010|A_/_H3N2|unassigned|2010-10-26|NS|8|EPI_ISL_116350	Iowa
A/swine/Iowa/A01049160/2010|A_/_H3N2|unassigned|2010-11-30|NS|8|EPI_ISL_90366	Iowa
A/swine/Illinois/A01076708/2010|A_/_H3N2|unassigned|2010-11-01|NS|8|EPI_ISL_119593	Illinois
A/swine/Illinois/A01076730/2010|A_/_H3N2|unassigned|2010-11-01|NS|8|EPI_ISL_124341	Illinois
A/swine/Illinois/A01076724/2010|A_/_H3N2|unassigned|2010-11-01|NS|8|EPI_ISL_124340	Illinois
A/swine/Illinois/A01076735/2010|A_/_H3N2|unassigned|2010-11-01|NS|8|EPI_ISL_124342	Illinois
A/swine/Illinois/A01076859/2010|A_/_H3N2|unassigned|2010-11-11|NS|8|EPI_ISL_116353	Illinois
A/swine/North_Carolina/A01076204/2010|A_/_H3N2|unassigned|2010-04-18|NS|8|EPI_ISL_104805	North_Carolina
A/swine/North_Carolina/A01076212/2010|A_/_H3N2|unassigned|2010-06-27|NS|8|EPI_ISL_104806	North_Carolina
A/swine/Illinois/A01201770/2011|A_/_H3N2|unassigned|2011-06-19|NS|8|EPI_ISL_116360	Illinois
A/swine/Illinois/A01047529/2010|A_/_H3N2|unassigned|2010-12-02|NS|8|EPI_ISL_109877	Illinois
A/swine/Iowa/A01076507/2010|A_/_H3N2|unassigned|2010-10-04|NS|8|EPI_ISL_124401	Iowa
A/swine/Iowa/A01076508/2010|A_/_H3N2|unassigned|2010-10-04|NS|8|EPI_ISL_124402	Iowa
A/swine/Iowa/A01049033/2010|A_/_H3N2|unassigned|2010-11-16|NS|8|EPI_ISL_109911	Iowa
A/swine/Iowa/A01049032/2010|A_/_H3N2|unassigned|2010-11-16|NS|8|EPI_ISL_90101	Iowa
A/swine/Minnesota/A01076199/2010|A_/_H3N2|unassigned|2010-03-14|NS|8|EPI_ISL_104804	Minnesota
A/swine/Pennsylvania/A01201666/2011|A_/_H3N2|unassigned|2011-06-14|NS|8|EPI_ISL_116359	Pennsylvania
A/swine/Illinois/A01076719/2010|A_/_H3N2|unassigned|2010-11-01|NS|8|EPI_ISL_103957	Illinois
