name	date
A/swine/Indiana/A00968380/2012|A_/_H3N2|unassigned|2012-07-18|PA|3|EPI_ISL_128502	2012-07-18
A/swine/Indiana/A01104029/2012|A_/_H3N2|unassigned|2012-08-01|PA|3|EPI_ISL_129291	2012-08-01
A/swine/Indiana/A01104030/2012|A_/_H3N2|unassigned|2012-08-01|PA|3|EPI_ISL_129292	2012-08-01
A/swine/Ohio/A00138552/2012|A_/_H3N2|unassigned|2012-09-02|PA|3|EPI_ISL_131252	2012-09-02
A/swine/Indiana/A01260041/2012|A_/_H3N2|unassigned|2012-10-01|PA|3|EPI_ISL_132319	2012-10-01
A/swine/Iowa/13H081/2013|A_/_H3N2|unassigned|2013-08-28|PA|3|EPI_ISL_157607	2013-08-28
A/swine/Iowa/13H068/2013|A_/_H3N2|unassigned|2013-08-28|PA|3|EPI_ISL_157608	2013-08-28
A/swine/Iowa/13H069/2013|A_/_H3N2|unassigned|2013-08-28|PA|3|EPI_ISL_153854	2013-08-28
A/swine/Iowa/13H094/2013|A_/_H3N2|unassigned|2013-08-28|PA|3|EPI_ISL_153852	2013-08-28
A/swine/Iowa/13H082/2013|A_/_H3N2|unassigned|2013-08-28|PA|3|EPI_ISL_157604	2013-08-28
A/swine/Indiana/A01260093/2012|A_/_H3N2|unassigned|2012-10-30|PA|3|EPI_ISL_132939	2012-10-30
A/swine/Indiana/A00968321/2010|A_/_H3N2|unassigned|2010-10-18|PA|3|EPI_ISL_102546	2010-10-18
A/swine/Indiana/A00968322/2010|A_/_H3N2|unassigned|2010-10-18|PA|3|EPI_ISL_102557	2010-10-18
A/swine/Minnesota/A01076999/2010|A_/_H3N2|unassigned|2010-09-22|PA|3|EPI_ISL_116395	2010-09-22
A/swine/Ohio/10SW126/2010|A_/_H3N2|unassigned|2010-08-12|PA|3|EPI_ISL_133835	2010-08-12
A/swine/Ohio/10SW121/2010|A_/_H3N2|unassigned|2010-08-12|PA|3|EPI_ISL_133832	2010-08-12
A/swine/Ohio/10SW122/2010|A_/_H3N2|unassigned|2010-08-12|PA|3|EPI_ISL_133833	2010-08-12
A/swine/Ohio/10SW131/2010|A_/_H3N2|unassigned|2010-08-12|PA|3|EPI_ISL_133838	2010-08-12
A/swine/Ohio/10SW132/2010|A_/_H3N2|unassigned|2010-08-12|PA|3|EPI_ISL_133839	2010-08-12
A/swine/Ohio/10SW127/2010|A_/_H3N2|unassigned|2010-08-12|PA|3|EPI_ISL_133836	2010-08-12
A/swine/Ohio/10SW128/2010|A_/_H3N2|unassigned|2010-08-12|PA|3|EPI_ISL_133837	2010-08-12
A/swine/Ohio/10SW135/2010|A_/_H3N2|unassigned|2010-08-12|PA|3|EPI_ISL_133842	2010-08-12
A/swine/Ohio/10SW133/2010|A_/_H3N2|unassigned|2010-08-12|PA|3|EPI_ISL_133840	2010-08-12
A/swine/Ohio/10SW134/2010|A_/_H3N2|unassigned|2010-08-12|PA|3|EPI_ISL_133841	2010-08-12
A/swine/Ohio/10SW137/2010|A_/_H3N2|unassigned|2010-08-12|PA|3|EPI_ISL_133844	2010-08-12
A/swine/Ohio/10SW205/2010|A_/_H3N2|unassigned|2010-08-24|PA|3|EPI_ISL_133850	2010-08-24
A/swine/Ohio/10SW206/2010|A_/_H3N2|unassigned|2010-08-24|PA|3|EPI_ISL_133851	2010-08-24
A/swine/Ohio/10SW203/2010|A_/_H3N2|unassigned|2010-08-24|PA|3|EPI_ISL_133848	2010-08-24
A/swine/Ohio/10SW209/2010|A_/_H3N2|unassigned|2010-08-24|PA|3|EPI_ISL_133854	2010-08-24
A/swine/Ohio/10SW210/2010|A_/_H3N2|unassigned|2010-08-24|PA|3|EPI_ISL_133855	2010-08-24
A/swine/Ohio/10SW207/2010|A_/_H3N2|unassigned|2010-08-24|PA|3|EPI_ISL_133852	2010-08-24
A/swine/Ohio/10SW208/2010|A_/_H3N2|unassigned|2010-08-24|PA|3|EPI_ISL_133853	2010-08-24
A/swine/Ohio/10SW212/2010|A_/_H3N2|unassigned|2010-08-24|PA|3|EPI_ISL_133857	2010-08-24
A/swine/Ohio/10SW219/2010|A_/_H3N2|unassigned|2010-08-24|PA|3|EPI_ISL_133862	2010-08-24
A/swine/Ohio/10SW216/2010|A_/_H3N2|unassigned|2010-08-24|PA|3|EPI_ISL_133860	2010-08-24
A/swine/Ohio/10SW156/2010|A_/_H3N2|unassigned|2010-08-19|PA|3|EPI_ISL_133846	2010-08-19
A/swine/Ohio/10SW213/2010|A_/_H3N2|unassigned|2010-08-24|PA|3|EPI_ISL_133858	2010-08-24
A/swine/Ohio/10SW214/2010|A_/_H3N2|unassigned|2010-08-24|PA|3|EPI_ISL_133859	2010-08-24
A/swine/Ohio/10SW220/2010|A_/_H3N2|unassigned|2010-08-24|PA|3|EPI_ISL_133863	2010-08-24
A/swine/Ohio/10SW211/2010|A_/_H3N2|unassigned|2010-08-24|PA|3|EPI_ISL_133856	2010-08-24
A/swine/Ohio/10SW139/2010|A_/_H3N2|unassigned|2010-08-12|PA|3|EPI_ISL_133845	2010-08-12
A/swine/Minnesota/A01134337/2010|A_/_H3N2|unassigned|2010-11-17|PA|3|EPI_ISL_116233	2010-11-17
A/swine/Ohio/10SW125/2010|A_/_H3N2|unassigned|2010-08-12|PA|3|EPI_ISL_133834	2010-08-12
A/swine/Ohio/10SW136/2010|A_/_H3N2|unassigned|2010-08-12|PA|3|EPI_ISL_133843	2010-08-12
A/swine/Ohio/10SW202/2010|A_/_H3N2|unassigned|2010-08-24|PA|3|EPI_ISL_133847	2010-08-24
A/swine/Ohio/10SW204/2010|A_/_H3N2|unassigned|2010-08-24|PA|3|EPI_ISL_133849	2010-08-24
A/swine/Ohio/10SW218/2010|A_/_H3N2|unassigned|2010-08-24|PA|3|EPI_ISL_133861	2010-08-24
A/swine/Pennsylvania/62170-1/2010|A_/_H3N2|unassigned|2010-10-25|PA|3|EPI_ISL_86221	2010-10-25
A/swine/Pennsylvania/62170-3/2010|A_/_H3N2|unassigned|2010-10-25|PA|3|EPI_ISL_86223	2010-10-25
A/swine/Indiana/A01049653/2011|A_/_H3N2|unassigned|2011-03-08|PA|3|EPI_ISL_97080	2011-03-08
A/swine/Indiana/A01049744/2011|A_/_H3N2|unassigned|2011-03-23|PA|3|EPI_ISL_97119	2011-03-23
A/swine/Indiana/A01049745/2011|A_/_H3N2|unassigned|2011-03-23|PA|3|EPI_ISL_97118	2011-03-23
A/swine/North_Carolina/A01049436/2011|A_/_H3N2|unassigned|2011-01-19|PA|3|EPI_ISL_93364	2011-01-19
A/swine/Indiana/A01202621/2011|A_/_H3N2|unassigned|2011-09-28|PA|3|EPI_ISL_124316	2011-09-28
A/swine/Ohio/11SW170/2011|A_/_H3N2|unassigned|2011-08-08|PA|3|EPI_ISL_133903	2011-08-08
A/swine/Ohio/11SW208/2011|A_/_H3N2|unassigned|2011-08-31|PA|3|EPI_ISL_143871	2011-08-31
A/swine/Ohio/11SW219/2011|A_/_H3N2|unassigned|2011-08-31|PA|3|EPI_ISL_143872	2011-08-31
A/swine/Ohio/11SW109/2011|A_/_H3N2|unassigned|2011-08-05|PA|3|EPI_ISL_133866	2011-08-05
A/swine/Ohio/11SW112/2011|A_/_H3N2|unassigned|2011-08-05|PA|3|EPI_ISL_133867	2011-08-05
A/swine/Ohio/11SW103/2011|A_/_H3N2|unassigned|2011-08-05|PA|3|EPI_ISL_133864	2011-08-05
A/swine/Ohio/11SW108/2011|A_/_H3N2|unassigned|2011-08-05|PA|3|EPI_ISL_133865	2011-08-05
A/swine/Ohio/11SW115/2011|A_/_H3N2|unassigned|2011-08-05|PA|3|EPI_ISL_133870	2011-08-05
A/swine/Ohio/11SW118/2011|A_/_H3N2|unassigned|2011-08-05|PA|3|EPI_ISL_133871	2011-08-05
A/swine/Ohio/11SW113/2011|A_/_H3N2|unassigned|2011-08-05|PA|3|EPI_ISL_133868	2011-08-05
A/swine/Ohio/11SW114/2011|A_/_H3N2|unassigned|2011-08-05|PA|3|EPI_ISL_133869	2011-08-05
A/swine/Ohio/11SW93/2011|A_/_H3N2|unassigned|2011-08-05|PA|3|EPI_ISL_133874	2011-08-05
A/swine/Ohio/11SW94/2011|A_/_H3N2|unassigned|2011-08-05|PA|3|EPI_ISL_133875	2011-08-05
A/swine/Ohio/11SW119/2011|A_/_H3N2|unassigned|2011-08-05|PA|3|EPI_ISL_133872	2011-08-05
A/swine/Ohio/11SW87/2011|A_/_H3N2|unassigned|2011-08-05|PA|3|EPI_ISL_133873	2011-08-05
A/swine/Ohio/11SW97/2011|A_/_H3N2|unassigned|2011-08-05|PA|3|EPI_ISL_133878	2011-08-05
A/swine/Ohio/11SW98/2011|A_/_H3N2|unassigned|2011-08-05|PA|3|EPI_ISL_133879	2011-08-05
A/swine/Ohio/11SW95/2011|A_/_H3N2|unassigned|2011-08-05|PA|3|EPI_ISL_133876	2011-08-05
A/swine/Ohio/11SW169/2011|A_/_H3N2|unassigned|2011-08-08|PA|3|EPI_ISL_133902	2011-08-08
A/swine/Ohio/11SW166/2011|A_/_H3N2|unassigned|2011-08-08|PA|3|EPI_ISL_133900	2011-08-08
A/swine/Ohio/11SW173/2011|A_/_H3N2|unassigned|2011-08-08|PA|3|EPI_ISL_133906	2011-08-08
A/swine/Ohio/11SW172/2011|A_/_H3N2|unassigned|2011-08-08|PA|3|EPI_ISL_133905	2011-08-08
A/swine/Ohio/11SW179/2011|A_/_H3N2|unassigned|2011-08-08|PA|3|EPI_ISL_133910	2011-08-08
A/swine/Ohio/11SW180/2011|A_/_H3N2|unassigned|2011-08-08|PA|3|EPI_ISL_133911	2011-08-08
A/swine/Ohio/11SW185/2011|A_/_H3N2|unassigned|2011-08-08|PA|3|EPI_ISL_133914	2011-08-08
A/swine/Ohio/11SW186/2011|A_/_H3N2|unassigned|2011-08-08|PA|3|EPI_ISL_133915	2011-08-08
A/swine/Ohio/11SW183/2011|A_/_H3N2|unassigned|2011-08-08|PA|3|EPI_ISL_133912	2011-08-08
A/swine/Ohio/11SW191/2011|A_/_H3N2|unassigned|2011-08-08|PA|3|EPI_ISL_133918	2011-08-08
A/swine/Ohio/11SW187/2011|A_/_H3N2|unassigned|2011-08-08|PA|3|EPI_ISL_133916	2011-08-08
A/swine/Ohio/11SW197/2011|A_/_H3N2|unassigned|2011-08-08|PA|3|EPI_ISL_133922	2011-08-08
A/swine/Ohio/11SW196/2011|A_/_H3N2|unassigned|2011-08-08|PA|3|EPI_ISL_133921	2011-08-08
A/swine/Ohio/11SW211/2011|A_/_H3N2|unassigned|2011-08-12|PA|3|EPI_ISL_133933	2011-08-12
A/swine/Ohio/11SW347/2011|A_/_H3N2|unassigned|2011-08-19|PA|3|EPI_ISL_133955	2011-08-19
A/swine/Ohio/11SW344/2011|A_/_H3N2|unassigned|2011-09-30|PA|3|EPI_ISL_143190	2011-09-30
A/swine/Ohio/11SW214/2011|A_/_H3N2|unassigned|2011-08-31|PA|3|EPI_ISL_143191	2011-08-31
A/swine/Ohio/11SW111/2011|A_/_H3N2|unassigned|2011-08-31|PA|3|EPI_ISL_143194	2011-08-31
A/swine/Ohio/11SW116/2011|A_/_H3N2|unassigned|2011-08-31|PA|3|EPI_ISL_143198	2011-08-31
A/swine/Ohio/11SW177/2011|A_/_H3N2|unassigned|2011-08-31|PA|3|EPI_ISL_143196	2011-08-31
A/swine/Ohio/11SW349/2011|A_/_H3N2|unassigned|2011-09-30|PA|3|EPI_ISL_143197	2011-09-30
A/swine/Ohio/11SW161/2011|A_/_H3N2|unassigned|2011-08-08|PA|3|EPI_ISL_133898	2011-08-08
A/swine/Ohio/11SW163/2011|A_/_H3N2|unassigned|2011-08-08|PA|3|EPI_ISL_133899	2011-08-08
A/swine/Ohio/11SW175/2011|A_/_H3N2|unassigned|2011-08-08|PA|3|EPI_ISL_133908	2011-08-08
A/swine/Ohio/11SW96/2011|A_/_H3N2|unassigned|2011-08-05|PA|3|EPI_ISL_133877	2011-08-05
A/swine/Illinois/A00857318a/2012|A_/_H3N2|unassigned|2012-02-23|PA|3|EPI_ISL_127928	2012-02-23
A/swine/Illinois/A00857304b/2012|A_/_H3N2|unassigned|2012-01-05|PA|3|EPI_ISL_117563	2012-01-05
A/swine/Illinois/A00857304a/2012|A_/_H3N2|unassigned|2012-01-05|PA|3|EPI_ISL_117562	2012-01-05
A/swine/Illinois/A01241916/2012|A_/_H3N2|unassigned|2012-03-01|PA|3|EPI_ISL_124317	2012-03-01
A/swine/NY/A01104005/2011|A_/_H3N2|unassigned|2011-09-13|PA|3|EPI_ISL_99174	2011-09-13
A/swine/North_Carolina/A01290778/2013|A_/_H3N2|unassigned|2013-11-01|PA|3|EPI_ISL_153756	2013-11-01
A/swine/Iowa/A01394595/2013|A_/_H3N2|unassigned|2013-10-30|PA|3|EPI_ISL_151919	2013-10-30
A/swine/Kentucky/D0385/2013|A_/_H3N2|unassigned|2013-05-20|PA|3|EPI_ISL_207088	2013-05-20
A/swine/Missouri/A01493970/2014|A_/_H3N2|unassigned|2014-04-03|PA|3|EPI_ISL_162333	2014-04-03
A/swine/Illinois/A00843193/2014|A_/_H3N2|unassigned|2014-01-03|PA|3|EPI_ISL_156552	2014-01-03
A/swine/Indiana/13TOSU482/2013|A_/_H3N2|unassigned|2013-06-27|PA|3|EPI_ISL_146016	2013-06-27
A/swine/Indiana/13TOSU490/2013|A_/_H3N2|unassigned|2013-06-27|PA|3|EPI_ISL_146017	2013-06-27
A/swine/Illinois/A01427136/2013|A_/_H3N2|unassigned|2013-11-04|PA|3|EPI_ISL_154555	2013-11-04
A/swine/Indiana/A01260313/2013|A_/_H3N2|unassigned|2013-06-21|PA|3|EPI_ISL_147160	2013-06-21
A/swine/Indiana/13TOSU5669/2013|A_/_H3N2|unassigned|2013-08-31|PA|3|EPI_ISL_168310	2013-08-31
A/swine/Ohio/13TOSU0726/2013|A_/_H3N2|unassigned|2013-07-31|PA|3|EPI_ISL_168312	2013-07-31
A/swine/Ohio/13TOSU0411/2013|A_/_H3N2|unassigned|2013-06-01|PA|3|EPI_ISL_161139	2013-06-01
A/swine/Ohio/13TOSU0410/2013|A_/_H3N2|unassigned|2013-06-01|PA|3|EPI_ISL_161192	2013-06-01
A/swine/Indiana/13TOSU1050/2013|A_/_H3N2|unassigned|2013-07-01|PA|3|EPI_ISL_161158	2013-07-01
A/swine/Indiana/13TOSU1042/2013|A_/_H3N2|unassigned|2013-07-01|PA|3|EPI_ISL_161184	2013-07-01
A/swine/Ohio/13TOSU1221/2013|A_/_H3N2|unassigned|2013-07-01|PA|3|EPI_ISL_161182	2013-07-01
A/swine/Ohio/13TOSU1238/2013|A_/_H3N2|unassigned|2013-07-01|PA|3|EPI_ISL_161181	2013-07-01
A/swine/Texas/13TOSU0060/2013|A_/_H3N2|unassigned|2013-02-28|PA|3|EPI_ISL_168320	2013-02-28
A/swine/Ohio/12TOSU439/2012|A_/_H3N2|unassigned|2012-08-06|PA|3|EPI_ISL_140913	2012-08-06
A/swine/Ohio/12TOSU409/2012|A_/_H3N2|unassigned|2012-08-06|PA|3|EPI_ISL_140914	2012-08-06
A/swine/Ohio/12TOSU370/2012|A_/_H3N2|unassigned|2012-08-01|PA|3|EPI_ISL_137551	2012-08-01
A/swine/Ohio/12TOSU363/2012|A_/_H3N2|unassigned|2012-08-01|PA|3|EPI_ISL_137552	2012-08-01
A/swine/Ohio/12TOSU411/2012|A_/_H3N2|unassigned|2012-08-06|PA|3|EPI_ISL_140912	2012-08-06
A/swine/Ohio/12TOSU308/2012|A_/_H3N2|unassigned|2012-08-03|PA|3|EPI_ISL_139855	2012-08-03
A/swine/Ohio/12TOSU325/2012|A_/_H3N2|unassigned|2012-08-03|PA|3|EPI_ISL_139859	2012-08-03
A/swine/Ohio/12TOSU318/2012|A_/_H3N2|unassigned|2012-08-03|PA|3|EPI_ISL_139858	2012-08-03
A/swine/Ohio/12TOSU338/2012|A_/_H3N2|unassigned|2012-08-03|PA|3|EPI_ISL_140907	2012-08-03
A/swine/Ohio/12TOSU433/2012|A_/_H3N2|unassigned|2012-08-06|PA|3|EPI_ISL_140908	2012-08-06
A/swine/Ohio/12TOSU138/2012|A_/_H3N2|unassigned|2012-07-12|PA|3|EPI_ISL_139854	2012-07-12
A/swine/Ohio/12TOSU175/2012|A_/_H3N2|unassigned|2012-07-19|PA|3|EPI_ISL_139853	2012-07-19
A/swine/Ohio/12TOSU129/2012|A_/_H3N2|unassigned|2012-07-12|PA|3|EPI_ISL_139856	2012-07-12
A/swine/Ohio/12TOSU176/2012|A_/_H3N2|unassigned|2012-07-19|PA|3|EPI_ISL_139857	2012-07-19
A/swine/Ohio/12TOSU50/2012|A_/_H3N2|unassigned|2012-06-22|PA|3|EPI_ISL_140920	2012-06-22
A/swine/Ohio/12TOSU52/2012|A_/_H3N2|unassigned|2012-06-22|PA|3|EPI_ISL_140919	2012-06-22
A/swine/Ohio/12TOSU421/2012|A_/_H3N2|unassigned|2012-08-06|PA|3|EPI_ISL_140911	2012-08-06
A/swine/Ohio/13TOSU1373/2013|A_/_H3N2|unassigned|2013-08-01|PA|3|EPI_ISL_161117	2013-08-01
A/swine/Pennsylvania/A01380412/2013|A_/_H3N2|unassigned|2013-03-26|PA|3|EPI_ISL_143217	2013-03-26
A/swine/Maryland/D0384/2013|A_/_H3N2|unassigned|2013-11-29|PA|3|EPI_ISL_207158	2013-11-29
A/swine/Maryland/A01444460/2013|A_/_H3N2|unassigned|2013-01-03|PA|3|EPI_ISL_136652	2013-01-03
A/swine/Kansas/A01377090/2013|A_/_H3N2|unassigned|2013-10-10|PA|3|EPI_ISL_151926	2013-10-10
A/swine/Iowa/13H075/2013|A_/_H3N2|unassigned|2013-08-28|PA|3|EPI_ISL_157606	2013-08-28
A/swine/Iowa/13H087/2013|A_/_H3N2|unassigned|2013-08-28|PA|3|EPI_ISL_153855	2013-08-28
A/swine/Michigan/A01259000/2012|A_/_H3N2|unassigned|2012-06-19|PA|3|EPI_ISL_128295	2012-06-19
A/swine/Michigan/A01259002/2012|A_/_H3N2|unassigned|2012-10-22|PA|3|EPI_ISL_134279	2012-10-22
A/swine/Indiana/A01203521/2012|A_/_H3N2|unassigned|2012-05-15|PA|3|EPI_ISL_124051	2012-05-15
A/swine/Michigan/A02025547/2015|A_/_H3N2|unassigned|2015-08-13|PA|3|EPI_ISL_200098	2015-08-13
A/swine/Maryland/A01319694/2013|A_/_H3N2|unassigned|2013-04-10|PA|3|EPI_ISL_146093	2013-04-10
A/swine/Indiana/A01203372/2012|A_/_H3N2|unassigned|2012-04-03|PA|3|EPI_ISL_127707	2012-04-03
A/swine/Virginia/A01203436/2012|A_/_H3N2|unassigned|2012-04-01|PA|3|EPI_ISL_127717	2012-04-01
A/swine/North_Carolina/A01202766/2011|A_/_H3N2|unassigned|2011-10-20|PA|3|EPI_ISL_103847	2011-10-20
A/swine/Iowa/A01432395/2013|A_/_H3N2|unassigned|2013-01-09|PA|3|EPI_ISL_138209	2013-01-09
A/swine/Tennessee/A01104055/2012|A_/_H3N2|unassigned|2012-10-25|PA|3|EPI_ISL_134281	2012-10-25
A/swine/Nebraska/A01491325/2014|A_/_H3N2|unassigned|2014-01-27|PA|3|EPI_ISL_157156	2014-01-27
A/swine/Nebraska/A01491558/2014|A_/_H3N2|unassigned|2014-02-03|PA|3|EPI_ISL_157614	2014-02-03
A/swine/Pennsylvania/A01477597/2014|A_/_H3N2|unassigned|2014-09-25|PA|3|EPI_ISL_167977	2014-09-25
A/swine/Pennsylvania/A01432652/2013|A_/_H3N2|unassigned|2013-04-02|PA|3|EPI_ISL_142021	2013-04-02
A/swine/Virginia/A01290329/2013|A_/_H3N2|unassigned|2013-08-01|PA|3|EPI_ISL_148312	2013-08-01
A/swine/North_Carolina/A01442548/2012|A_/_H3N2|unassigned|2012-11-20|PA|3|EPI_ISL_134301	2012-11-20
A/swine/Nebraska/A01567868/2015|A_/_H3N2|unassigned|2015-01-23|PA|3|EPI_ISL_180661	2015-01-23
A/swine/Nebraska/A01781225/2016|A_/_H3N2|unassigned|2016-09-08|PA|3|EPI_ISL_237042	2016-09-08
A/swine/Indiana/A01260254/2013|A_/_H3N2|unassigned|2013-03-20|PA|3|EPI_ISL_143503	2013-03-20
A/swine/Michigan/A01410962/2014|A_/_H3N2|unassigned|2014-06-11|PA|3|EPI_ISL_165173	2014-06-11
A/swine/Indiana/A01260926/2015|A_/_H3N2|unassigned|2015-06-29|PA|3|EPI_ISL_196102	2015-06-29
A/swine/Iowa/A01795793/2015|A_/_H3N2|unassigned|2015-11-05|PA|3|EPI_ISL_205067	2015-11-05
A/swine/Indiana/15TOSU8903/2015|A_/_H3N2|unassigned|2015-07-01|PA|3|EPI_ISL_263484	2015-07-01
A/swine/Indiana/15TOSU8898/2015|A_/_H3N2|unassigned|2015-07-01|PA|3|EPI_ISL_263481	2015-07-01
A/swine/Indiana/15TOSU0850/2015|A_/_H3N2|unassigned|2015-06-25|PA|3|EPI_ISL_243751	2015-06-25
A/swine/Indiana/15TOSU0844/2015|A_/_H3N2|unassigned|2015-06-25|PA|3|EPI_ISL_243781	2015-06-25
A/swine/Indiana/15TOSU0495/2015|A_/_H3N2|unassigned|2015-06-25|PA|3|EPI_ISL_243778	2015-06-25
A/swine/Indiana/15TOSU8822/2015|A_/_H3N2|unassigned|2015-07-24|PA|3|EPI_ISL_243757	2015-07-24
A/swine/Indiana/15TOSU0219/2015|A_/_H3N2|unassigned|2015-07-16|PA|3|EPI_ISL_243769	2015-07-16
A/swine/Indiana/15TOSU0881/2015|A_/_H3N2|unassigned|2015-07-09|PA|3|EPI_ISL_243760	2015-07-09
A/swine/Indiana/15TOSU0348/2015|A_/_H3N2|unassigned|2015-07-17|PA|3|EPI_ISL_243777	2015-07-17
A/swine/Indiana/15TOSU1248/2015|A_/_H3N2|unassigned|2015-07-18|PA|3|EPI_ISL_243763	2015-07-18
A/swine/Illinois/A00843253/2015|A_/_H3N2|unassigned|2015-06-12|PA|3|EPI_ISL_206887	2015-06-12
A/swine/Indiana/A01812151/2016|A_/_H3N2|unassigned|2016-01-20|PA|3|EPI_ISL_236810	2016-01-20
A/swine/Nebraska/A01565757/2014|A_/_H3N2|unassigned|2014-06-24|PA|3|EPI_ISL_167970	2014-06-24
A/swine/Nebraska/A01493915/2014|A_/_H3N2|unassigned|2014-04-09|PA|3|EPI_ISL_162562	2014-04-09
A/swine/Nebraska/A01409533/2013|A_/_H3N2|unassigned|2013-12-01|PA|3|EPI_ISL_155696	2013-12-01
A/swine/Nebraska/4C-0813-G20/2013|A_/_H3N2|unassigned|2013-01-01|PA|3|EPI_ISL_16700814	2013-01-01
A/swine/Nebraska/4C-0813-G20/2013|A_/_H3N2|3C.3a|2013-02-01|PA|3|EPI_ISL_16891365	2013-02-01
A/swine/Nebraska/4F-1113-P5/2013|A_/_H3N2|unassigned|2013-01-01|PA|3|EPI_ISL_16702404	2013-01-01
A/swine/Nebraska/4F-1113-P5/2013|A_/_H3N2|3C.3a|2013-02-01|PA|3|EPI_ISL_16891316	2013-02-01
A/swine/Nebraska/4B-1113-P15/2013|A_/_H3N2|unassigned|2013-01-01|PA|3|EPI_ISL_16701536	2013-01-01
A/swine/Nebraska/4B-1113-P15/2013|A_/_H3N2|3C.3a|2013-02-01|PA|3|EPI_ISL_16891342	2013-02-01
A/swine/Nebraska/4B-1113-P1/2013|A_/_H3N2|unassigned|2013-01-01|PA|3|EPI_ISL_16701460	2013-01-01
A/swine/Nebraska/4B-1113-P20/2013|A_/_H3N2|unassigned|2013-01-01|PA|3|EPI_ISL_16702403	2013-01-01
A/swine/Nebraska/4B-1113-P1/2013|A_/_H3N2|3C.3a|2013-02-01|PA|3|EPI_ISL_16891320	2013-02-01
A/swine/Nebraska/4B-1113-P20/2013|A_/_H3N2|3C.3a|2013-02-01|PA|3|EPI_ISL_16891344	2013-02-01
A/swine/Nebraska/4D-0114-P29/2014|A_/_H3N2|unassigned|2014-01-01|PA|3|EPI_ISL_16705252	2014-01-01
A/swine/Nebraska/4D-0114-P29/2014|A_/_H3N2|3C.3a|2014-02-01|PA|3|EPI_ISL_16891341	2014-02-01
A/swine/Nebraska/4D-0114-P1/2014|A_/_H3N2|unassigned|2014-01-01|PA|3|EPI_ISL_16702842	2014-01-01
A/swine/Nebraska/4D-0114-P8/2014|A_/_H3N2|unassigned|2014-01-01|PA|3|EPI_ISL_16703274	2014-01-01
A/swine/Nebraska/4D-0114-P4/2014|A_/_H3N2|unassigned|2014-01-01|PA|3|EPI_ISL_16702922	2014-01-01
A/swine/Nebraska/4B-0114-P25/2014|A_/_H3N2|unassigned|2014-01-01|PA|3|EPI_ISL_16705321	2014-01-01
A/swine/Nebraska/4B-0114-P25/2014|A_/_H3N2|3C.3a|2014-02-01|PA|3|EPI_ISL_16891317	2014-02-01
A/swine/Nebraska/4G-0314-P10/2014|A_/_H3N2|unassigned|2014-01-01|PA|3|EPI_ISL_16705322	2014-01-01
A/swine/Nebraska/4G-0314-P10/2014|A_/_H3N2|3C.3a|2014-02-01|PA|3|EPI_ISL_16891345	2014-02-01
A/swine/Nebraska/A01409647/2013|A_/_H3N2|unassigned|2013-12-01|PA|3|EPI_ISL_155800	2013-12-01
A/swine/Wyoming/A01444560/2013|A_/_H3N2|unassigned|2013-01-13|PA|3|EPI_ISL_137558	2013-01-13
A/swine/Wyoming/A01397400/2013|A_/_H3N2|unassigned|2013-06-25|PA|3|EPI_ISL_147140	2013-06-25
A/swine/Wyoming/A01379327/2013|A_/_H3N2|unassigned|2013-03-29|PA|3|EPI_ISL_142019	2013-03-29
A/swine/Wyoming/A01397389/2013|A_/_H3N2|unassigned|2013-06-25|PA|3|EPI_ISL_147139	2013-06-25
A/swine/Wyoming/A01381213/2013|A_/_H3N2|unassigned|2013-05-21|PA|3|EPI_ISL_143878	2013-05-21
A/swine/Illinois/A01944946/2015|A_/_H3N2|unassigned|2015-10-29|PA|3|EPI_ISL_205064	2015-10-29
A/swine/Illinois/A01895671/2016|A_/_H3N2|unassigned|2016-04-18|PA|3|EPI_ISL_222527	2016-04-18
A/swine/Missouri/A01775853/2016|A_/_H3N2|unassigned|2016-05-24|PA|3|EPI_ISL_230187	2016-05-24
A/swine/Illinois/A01728293/2015|A_/_H3N2|unassigned|2015-12-22|PA|3|EPI_ISL_211815	2015-12-22
A/swine/Illinois/A01489882/2015|A_/_H3N2|unassigned|2015-01-27|PA|3|EPI_ISL_177590	2015-01-27
A/swine/Illinois/1B-0614-P23/2014|A_/_H3N2|unassigned|2014-01-01|PA|3|EPI_ISL_16705686	2014-01-01
A/swine/Illinois/1A-0314-G5/2014|A_/_H3N2|unassigned|2014-01-01|PA|3|EPI_ISL_16705685	2014-01-01
A/swine/Illinois/1B-0614-P23/2014|A_/_H3N2|3C.3a|2014-02-01|PA|3|EPI_ISL_16891325	2014-02-01
A/swine/Illinois/1A-0314-G5/2014|A_/_H3N2|3C.3a|2014-02-01|PA|3|EPI_ISL_16891340	2014-02-01
A/swine/Iowa/A01729543/2016|A_/_H3N2|unassigned|2016-01-12|PA|3|EPI_ISL_213796	2016-01-12
A/swine/Indiana/13TOSU5730/2013|A_/_H3N2|unassigned|2013-08-31|PA|3|EPI_ISL_168299	2013-08-31
A/swine/Indiana/13TOSU1035/2013|A_/_H3N2|unassigned|2013-07-01|PA|3|EPI_ISL_161124	2013-07-01
A/swine/Indiana/13TOSU1026/2013|A_/_H3N2|unassigned|2013-07-01|PA|3|EPI_ISL_161180	2013-07-01
A/swine/Indiana/A01812059/2015|A_/_H3N2|unassigned|2015-11-04|PA|3|EPI_ISL_256260	2015-11-04
A/swine/North_Carolina/A01410622/2014|A_/_H3N2|unassigned|2014-04-01|PA|3|EPI_ISL_162315	2014-04-01
